"flight_id","flight_no","scheduled_departure","scheduled_arrival","departure_airport","arrival_airport","status","aircraft_code","actual_departure","actual_arrival"
6511,"PG0089","2017-07-31 13:40:00+00","2017-07-31 15:50:00+00","SVO","OVS","Arrived","SU9","2017-07-31 13:42:00+00","2017-07-31 15:51:00+00"
6512,"PG0089","2017-08-24 13:40:00+00","2017-08-24 15:50:00+00","SVO","OVS","Scheduled","SU9",NULL,NULL
6513,"PG0089","2017-08-18 13:40:00+00","2017-08-18 15:50:00+00","SVO","OVS","Scheduled","SU9",NULL,NULL
6514,"PG0089","2017-07-26 13:40:00+00","2017-07-26 15:50:00+00","SVO","OVS","Arrived","SU9","2017-07-26 13:40:00+00","2017-07-26 15:50:00+00"
6515,"PG0089","2017-07-22 13:40:00+00","2017-07-22 15:50:00+00","SVO","OVS","Arrived","SU9","2017-07-22 13:43:00+00","2017-07-22 15:52:00+00"
6516,"PG0089","2017-08-27 13:40:00+00","2017-08-27 15:50:00+00","SVO","OVS","Scheduled","SU9",NULL,NULL
6517,"PG0089","2017-09-05 13:40:00+00","2017-09-05 15:50:00+00","SVO","OVS","Scheduled","SU9",NULL,NULL
6518,"PG0089","2017-07-27 13:40:00+00","2017-07-27 15:50:00+00","SVO","OVS","Arrived","SU9","2017-07-27 13:43:00+00","2017-07-27 15:52:00+00"
6519,"PG0089","2017-08-30 13:40:00+00","2017-08-30 15:50:00+00","SVO","OVS","Scheduled","SU9",NULL,NULL
6520,"PG0089","2017-07-19 13:40:00+00","2017-07-19 15:50:00+00","SVO","OVS","Arrived","SU9","2017-07-19 13:40:00+00","2017-07-19 15:51:00+00"
6521,"PG0089","2017-08-14 13:40:00+00","2017-08-14 15:50:00+00","SVO","OVS","Arrived","SU9","2017-08-14 13:44:00+00","2017-08-14 15:53:00+00"
6522,"PG0089","2017-09-02 13:40:00+00","2017-09-02 15:50:00+00","SVO","OVS","Scheduled","SU9",NULL,NULL
6523,"PG0089","2017-08-16 13:40:00+00","2017-08-16 15:50:00+00","SVO","OVS","On Time","SU9",NULL,NULL
6524,"PG0089","2017-08-15 13:40:00+00","2017-08-15 15:50:00+00","SVO","OVS","Departed","SU9","2017-08-15 13:44:00+00",NULL
6525,"PG0089","2017-08-04 13:40:00+00","2017-08-04 15:50:00+00","SVO","OVS","Arrived","SU9","2017-08-04 13:44:00+00","2017-08-04 15:56:00+00"
6526,"PG0089","2017-07-23 13:40:00+00","2017-07-23 15:50:00+00","SVO","OVS","Arrived","SU9","2017-07-23 13:43:00+00","2017-07-23 15:51:00+00"
6527,"PG0089","2017-08-08 13:40:00+00","2017-08-08 15:50:00+00","SVO","OVS","Arrived","SU9","2017-08-08 13:42:00+00","2017-08-08 15:53:00+00"
6528,"PG0089","2017-07-18 13:40:00+00","2017-07-18 15:50:00+00","SVO","OVS","Arrived","SU9","2017-07-18 13:42:00+00","2017-07-18 15:51:00+00"
6529,"PG0089","2017-09-12 13:40:00+00","2017-09-12 15:50:00+00","SVO","OVS","Scheduled","SU9",NULL,NULL
6530,"PG0089","2017-08-22 13:40:00+00","2017-08-22 15:50:00+00","SVO","OVS","Scheduled","SU9",NULL,NULL
6531,"PG0089","2017-09-09 13:40:00+00","2017-09-09 15:50:00+00","SVO","OVS","Scheduled","SU9",NULL,NULL
6532,"PG0089","2017-07-28 13:40:00+00","2017-07-28 15:50:00+00","SVO","OVS","Arrived","SU9","2017-07-28 13:43:00+00","2017-07-28 15:55:00+00"
6533,"PG0089","2017-09-14 13:40:00+00","2017-09-14 15:50:00+00","SVO","OVS","Cancelled","SU9",NULL,NULL
6534,"PG0089","2017-08-26 13:40:00+00","2017-08-26 15:50:00+00","SVO","OVS","Scheduled","SU9",NULL,NULL
6535,"PG0089","2017-08-06 13:40:00+00","2017-08-06 15:50:00+00","SVO","OVS","Arrived","SU9","2017-08-06 13:42:00+00","2017-08-06 15:53:00+00"
6536,"PG0089","2017-09-03 13:40:00+00","2017-09-03 15:50:00+00","SVO","OVS","Scheduled","SU9",NULL,NULL
6537,"PG0089","2017-08-13 13:40:00+00","2017-08-13 15:50:00+00","SVO","OVS","Arrived","SU9","2017-08-13 13:46:00+00","2017-08-13 15:56:00+00"
6538,"PG0089","2017-07-29 13:40:00+00","2017-07-29 15:50:00+00","SVO","OVS","Arrived","SU9","2017-07-29 13:44:00+00","2017-07-29 15:51:00+00"
6539,"PG0089","2017-08-05 13:40:00+00","2017-08-05 15:50:00+00","SVO","OVS","Arrived","SU9","2017-08-05 13:43:00+00","2017-08-05 15:53:00+00"
6540,"PG0089","2017-08-11 13:40:00+00","2017-08-11 15:50:00+00","SVO","OVS","Arrived","SU9","2017-08-11 13:42:00+00","2017-08-11 15:53:00+00"
6541,"PG0089","2017-07-24 13:40:00+00","2017-07-24 15:50:00+00","SVO","OVS","Arrived","SU9","2017-07-24 13:45:00+00","2017-07-24 15:55:00+00"
6542,"PG0089","2017-08-31 13:40:00+00","2017-08-31 15:50:00+00","SVO","OVS","Scheduled","SU9",NULL,NULL
6543,"PG0089","2017-09-11 13:40:00+00","2017-09-11 15:50:00+00","SVO","OVS","Scheduled","SU9",NULL,NULL
6544,"PG0089","2017-09-04 13:40:00+00","2017-09-04 15:50:00+00","SVO","OVS","Scheduled","SU9",NULL,NULL
6545,"PG0089","2017-09-13 13:40:00+00","2017-09-13 15:50:00+00","SVO","OVS","Scheduled","SU9",NULL,NULL
6546,"PG0089","2017-08-17 13:40:00+00","2017-08-17 15:50:00+00","SVO","OVS","Scheduled","SU9",NULL,NULL
6547,"PG0089","2017-07-16 13:40:00+00","2017-07-16 15:50:00+00","SVO","OVS","Arrived","SU9","2017-07-16 13:42:00+00","2017-07-16 15:54:00+00"
6548,"PG0089","2017-08-03 13:40:00+00","2017-08-03 15:50:00+00","SVO","OVS","Arrived","SU9","2017-08-03 13:47:00+00","2017-08-03 15:57:00+00"
6549,"PG0089","2017-09-08 13:40:00+00","2017-09-08 15:50:00+00","SVO","OVS","Scheduled","SU9",NULL,NULL
6550,"PG0089","2017-07-25 13:40:00+00","2017-07-25 15:50:00+00","SVO","OVS","Arrived","SU9","2017-07-25 13:40:00+00","2017-07-25 15:51:00+00"
6551,"PG0089","2017-08-20 13:40:00+00","2017-08-20 15:50:00+00","SVO","OVS","Scheduled","SU9",NULL,NULL
6552,"PG0089","2017-08-02 13:40:00+00","2017-08-02 15:50:00+00","SVO","OVS","Arrived","SU9","2017-08-02 13:44:00+00","2017-08-02 15:53:00+00"
6553,"PG0089","2017-08-09 13:40:00+00","2017-08-09 15:50:00+00","SVO","OVS","Arrived","SU9","2017-08-09 13:42:00+00","2017-08-09 15:54:00+00"
6554,"PG0089","2017-08-21 13:40:00+00","2017-08-21 15:50:00+00","SVO","OVS","Scheduled","SU9",NULL,NULL
6555,"PG0089","2017-08-29 13:40:00+00","2017-08-29 15:50:00+00","SVO","OVS","Scheduled","SU9",NULL,NULL
6556,"PG0089","2017-08-07 13:40:00+00","2017-08-07 15:50:00+00","SVO","OVS","Arrived","SU9","2017-08-07 13:42:00+00","2017-08-07 15:52:00+00"
6557,"PG0089","2017-07-30 13:40:00+00","2017-07-30 15:50:00+00","SVO","OVS","Arrived","SU9","2017-07-30 13:44:00+00","2017-07-30 15:52:00+00"
6558,"PG0089","2017-08-10 13:40:00+00","2017-08-10 15:50:00+00","SVO","OVS","Arrived","SU9","2017-08-10 16:53:00+00","2017-08-10 19:04:00+00"
6559,"PG0089","2017-09-06 13:40:00+00","2017-09-06 15:50:00+00","SVO","OVS","Scheduled","SU9",NULL,NULL
6560,"PG0089","2017-08-01 13:40:00+00","2017-08-01 15:50:00+00","SVO","OVS","Arrived","SU9","2017-08-01 13:45:00+00","2017-08-01 15:54:00+00"
6561,"PG0089","2017-09-01 13:40:00+00","2017-09-01 15:50:00+00","SVO","OVS","Scheduled","SU9",NULL,NULL
6562,"PG0089","2017-08-23 13:40:00+00","2017-08-23 15:50:00+00","SVO","OVS","Scheduled","SU9",NULL,NULL
6563,"PG0089","2017-07-20 13:40:00+00","2017-07-20 15:50:00+00","SVO","OVS","Arrived","SU9","2017-07-20 13:42:00+00","2017-07-20 15:53:00+00"
6564,"PG0089","2017-08-25 13:40:00+00","2017-08-25 15:50:00+00","SVO","OVS","Scheduled","SU9",NULL,NULL
6565,"PG0089","2017-07-17 13:40:00+00","2017-07-17 15:50:00+00","SVO","OVS","Arrived","SU9","2017-07-17 13:42:00+00","2017-07-17 15:56:00+00"
6566,"PG0041","2017-07-25 06:50:00+00","2017-07-25 09:50:00+00","SVO","NFG","Arrived","CR2","2017-07-25 06:52:00+00","2017-07-25 09:51:00+00"
6567,"PG0041","2017-08-19 06:50:00+00","2017-08-19 09:50:00+00","SVO","NFG","Scheduled","CR2",NULL,NULL
6568,"PG0041","2017-08-12 06:50:00+00","2017-08-12 09:50:00+00","SVO","NFG","Arrived","CR2","2017-08-12 06:52:00+00","2017-08-12 09:52:00+00"
6569,"PG0041","2017-08-31 06:50:00+00","2017-08-31 09:50:00+00","SVO","NFG","Scheduled","CR2",NULL,NULL
6570,"PG0041","2017-08-29 06:50:00+00","2017-08-29 09:50:00+00","SVO","NFG","Scheduled","CR2",NULL,NULL
6571,"PG0041","2017-07-18 06:50:00+00","2017-07-18 09:50:00+00","SVO","NFG","Arrived","CR2","2017-07-18 06:53:00+00","2017-07-18 09:57:00+00"
6572,"PG0041","2017-09-12 06:50:00+00","2017-09-12 09:50:00+00","SVO","NFG","Scheduled","CR2",NULL,NULL
6573,"PG0041","2017-08-01 06:50:00+00","2017-08-01 09:50:00+00","SVO","NFG","Arrived","CR2","2017-08-01 09:33:00+00","2017-08-01 12:31:00+00"
6574,"PG0041","2017-08-15 06:50:00+00","2017-08-15 09:50:00+00","SVO","NFG","Arrived","CR2","2017-08-15 06:52:00+00","2017-08-15 09:53:00+00"
6575,"PG0041","2017-08-24 06:50:00+00","2017-08-24 09:50:00+00","SVO","NFG","Scheduled","CR2",NULL,NULL
6576,"PG0041","2017-09-07 06:50:00+00","2017-09-07 09:50:00+00","SVO","NFG","Scheduled","CR2",NULL,NULL
6577,"PG0041","2017-08-10 06:50:00+00","2017-08-10 09:50:00+00","SVO","NFG","Arrived","CR2","2017-08-10 06:53:00+00","2017-08-10 09:53:00+00"
6578,"PG0041","2017-09-05 06:50:00+00","2017-09-05 09:50:00+00","SVO","NFG","Scheduled","CR2",NULL,NULL
6579,"PG0041","2017-08-05 06:50:00+00","2017-08-05 09:50:00+00","SVO","NFG","Arrived","CR2","2017-08-05 06:55:00+00","2017-08-05 09:53:00+00"
6580,"PG0041","2017-07-20 06:50:00+00","2017-07-20 09:50:00+00","SVO","NFG","Arrived","CR2","2017-07-20 06:50:00+00","2017-07-20 09:51:00+00"
6581,"PG0041","2017-07-27 06:50:00+00","2017-07-27 09:50:00+00","SVO","NFG","Arrived","CR2","2017-07-27 06:51:00+00","2017-07-27 09:51:00+00"
6582,"PG0041","2017-08-26 06:50:00+00","2017-08-26 09:50:00+00","SVO","NFG","Scheduled","CR2",NULL,NULL
6583,"PG0041","2017-07-22 06:50:00+00","2017-07-22 09:50:00+00","SVO","NFG","Arrived","CR2","2017-07-22 06:55:00+00","2017-07-22 09:58:00+00"
6584,"PG0041","2017-08-17 06:50:00+00","2017-08-17 09:50:00+00","SVO","NFG","Scheduled","CR2",NULL,NULL
6585,"PG0041","2017-09-02 06:50:00+00","2017-09-02 09:50:00+00","SVO","NFG","Scheduled","CR2",NULL,NULL
6586,"PG0041","2017-08-22 06:50:00+00","2017-08-22 09:50:00+00","SVO","NFG","Scheduled","CR2",NULL,NULL
6587,"PG0041","2017-07-29 06:50:00+00","2017-07-29 09:50:00+00","SVO","NFG","Arrived","CR2","2017-07-29 06:51:00+00","2017-07-29 09:51:00+00"
6588,"PG0041","2017-09-09 06:50:00+00","2017-09-09 09:50:00+00","SVO","NFG","Scheduled","CR2",NULL,NULL
6589,"PG0041","2017-08-03 06:50:00+00","2017-08-03 09:50:00+00","SVO","NFG","Arrived","CR2","2017-08-03 06:54:00+00","2017-08-03 09:56:00+00"
6590,"PG0041","2017-08-08 06:50:00+00","2017-08-08 09:50:00+00","SVO","NFG","Arrived","CR2","2017-08-08 06:53:00+00","2017-08-08 09:54:00+00"
6591,"PG0041","2017-09-14 06:50:00+00","2017-09-14 09:50:00+00","SVO","NFG","Cancelled","CR2",NULL,NULL
6592,"PG0015","2017-09-13 09:40:00+00","2017-09-13 12:20:00+00","SVO","VKT","Cancelled","CR2",NULL,NULL
6593,"PG0015","2017-08-12 09:40:00+00","2017-08-12 12:20:00+00","SVO","VKT","Arrived","CR2","2017-08-12 09:45:00+00","2017-08-12 12:21:00+00"
6594,"PG0015","2017-07-19 09:40:00+00","2017-07-19 12:20:00+00","SVO","VKT","Arrived","CR2","2017-07-19 09:44:00+00","2017-07-19 12:22:00+00"
6595,"PG0015","2017-09-02 09:40:00+00","2017-09-02 12:20:00+00","SVO","VKT","Scheduled","CR2",NULL,NULL
6596,"PG0015","2017-07-22 09:40:00+00","2017-07-22 12:20:00+00","SVO","VKT","Arrived","CR2","2017-07-22 09:47:00+00","2017-07-22 12:26:00+00"
6597,"PG0015","2017-08-30 09:40:00+00","2017-08-30 12:20:00+00","SVO","VKT","Scheduled","CR2",NULL,NULL
6598,"PG0015","2017-08-23 09:40:00+00","2017-08-23 12:20:00+00","SVO","VKT","Scheduled","CR2",NULL,NULL
6599,"PG0015","2017-09-06 09:40:00+00","2017-09-06 12:20:00+00","SVO","VKT","Scheduled","CR2",NULL,NULL
6600,"PG0015","2017-07-26 09:40:00+00","2017-07-26 12:20:00+00","SVO","VKT","Arrived","CR2","2017-07-26 09:40:00+00","2017-07-26 12:21:00+00"
6601,"PG0015","2017-08-05 09:40:00+00","2017-08-05 12:20:00+00","SVO","VKT","Arrived","CR2","2017-08-05 09:44:00+00","2017-08-05 12:26:00+00"
6602,"PG0015","2017-08-09 09:40:00+00","2017-08-09 12:20:00+00","SVO","VKT","Arrived","CR2","2017-08-09 09:42:00+00","2017-08-09 12:25:00+00"
6603,"PG0015","2017-08-02 09:40:00+00","2017-08-02 12:20:00+00","SVO","VKT","Arrived","CR2","2017-08-02 09:42:00+00","2017-08-02 12:23:00+00"
6604,"PG0015","2017-07-29 09:40:00+00","2017-07-29 12:20:00+00","SVO","VKT","Arrived","CR2","2017-07-29 09:44:00+00","2017-07-29 12:26:00+00"
6605,"PG0015","2017-08-26 09:40:00+00","2017-08-26 12:20:00+00","SVO","VKT","Scheduled","CR2",NULL,NULL
6606,"PG0015","2017-08-19 09:40:00+00","2017-08-19 12:20:00+00","SVO","VKT","Scheduled","CR2",NULL,NULL
6607,"PG0015","2017-09-09 09:40:00+00","2017-09-09 12:20:00+00","SVO","VKT","Scheduled","CR2",NULL,NULL
6608,"PG0015","2017-08-16 09:40:00+00","2017-08-16 12:20:00+00","SVO","VKT","On Time","CR2",NULL,NULL
6609,"PG0647","2017-07-31 07:30:00+00","2017-07-31 08:55:00+00","SVO","UUA","Arrived","CR2","2017-07-31 07:32:00+00","2017-07-31 08:57:00+00"
6610,"PG0647","2017-08-18 07:30:00+00","2017-08-18 08:55:00+00","SVO","UUA","Scheduled","CR2",NULL,NULL
6611,"PG0647","2017-08-22 07:30:00+00","2017-08-22 08:55:00+00","SVO","UUA","Scheduled","CR2",NULL,NULL
6612,"PG0647","2017-08-07 07:30:00+00","2017-08-07 08:55:00+00","SVO","UUA","Arrived","CR2","2017-08-07 07:33:00+00","2017-08-07 08:57:00+00"
6613,"PG0647","2017-08-15 07:30:00+00","2017-08-15 08:55:00+00","SVO","UUA","Arrived","CR2","2017-08-15 10:38:00+00","2017-08-15 12:04:00+00"
6614,"PG0647","2017-09-08 07:30:00+00","2017-09-08 08:55:00+00","SVO","UUA","Scheduled","CR2",NULL,NULL
6615,"PG0647","2017-07-27 07:30:00+00","2017-07-27 08:55:00+00","SVO","UUA","Arrived","CR2","2017-07-27 07:31:00+00","2017-07-27 08:56:00+00"
6616,"PG0647","2017-09-06 07:30:00+00","2017-09-06 08:55:00+00","SVO","UUA","Scheduled","CR2",NULL,NULL
6617,"PG0647","2017-07-21 07:30:00+00","2017-07-21 08:55:00+00","SVO","UUA","Arrived","CR2","2017-07-21 07:34:00+00","2017-07-21 08:58:00+00"
6618,"PG0647","2017-08-26 07:30:00+00","2017-08-26 08:55:00+00","SVO","UUA","Scheduled","CR2",NULL,NULL
6619,"PG0647","2017-08-03 07:30:00+00","2017-08-03 08:55:00+00","SVO","UUA","Arrived","CR2","2017-08-03 07:33:00+00","2017-08-03 08:59:00+00"
6620,"PG0647","2017-08-12 07:30:00+00","2017-08-12 08:55:00+00","SVO","UUA","Arrived","CR2","2017-08-12 07:33:00+00","2017-08-12 08:57:00+00"
6621,"PG0647","2017-08-14 07:30:00+00","2017-08-14 08:55:00+00","SVO","UUA","Arrived","CR2","2017-08-14 07:32:00+00","2017-08-14 08:57:00+00"
6622,"PG0647","2017-08-29 07:30:00+00","2017-08-29 08:55:00+00","SVO","UUA","Scheduled","CR2",NULL,NULL
6623,"PG0647","2017-08-09 07:30:00+00","2017-08-09 08:55:00+00","SVO","UUA","Arrived","CR2","2017-08-09 07:34:00+00","2017-08-09 08:58:00+00"
6624,"PG0647","2017-08-16 07:30:00+00","2017-08-16 08:55:00+00","SVO","UUA","Delayed","CR2",NULL,NULL
6625,"PG0647","2017-08-20 07:30:00+00","2017-08-20 08:55:00+00","SVO","UUA","Scheduled","CR2",NULL,NULL
6626,"PG0647","2017-07-19 07:30:00+00","2017-07-19 08:55:00+00","SVO","UUA","Arrived","CR2","2017-07-19 07:32:00+00","2017-07-19 08:56:00+00"
6627,"PG0647","2017-09-10 07:30:00+00","2017-09-10 08:55:00+00","SVO","UUA","Scheduled","CR2",NULL,NULL
6628,"PG0647","2017-07-28 07:30:00+00","2017-07-28 08:55:00+00","SVO","UUA","Arrived","CR2","2017-07-28 07:32:00+00","2017-07-28 08:57:00+00"
6629,"PG0647","2017-07-22 07:30:00+00","2017-07-22 08:55:00+00","SVO","UUA","Arrived","CR2","2017-07-22 07:35:00+00","2017-07-22 09:02:00+00"
6630,"PG0647","2017-09-01 07:30:00+00","2017-09-01 08:55:00+00","SVO","UUA","Scheduled","CR2",NULL,NULL
6631,"PG0647","2017-08-02 07:30:00+00","2017-08-02 08:55:00+00","SVO","UUA","Arrived","CR2","2017-08-02 07:34:00+00","2017-08-02 08:57:00+00"
6632,"PG0647","2017-08-28 07:30:00+00","2017-08-28 08:55:00+00","SVO","UUA","Scheduled","CR2",NULL,NULL
6633,"PG0647","2017-08-04 07:30:00+00","2017-08-04 08:55:00+00","SVO","UUA","Arrived","CR2","2017-08-04 07:31:00+00","2017-08-04 08:56:00+00"
6634,"PG0647","2017-09-07 07:30:00+00","2017-09-07 08:55:00+00","SVO","UUA","Scheduled","CR2",NULL,NULL
6635,"PG0647","2017-07-20 07:30:00+00","2017-07-20 08:55:00+00","SVO","UUA","Arrived","CR2","2017-07-20 07:33:00+00","2017-07-20 08:58:00+00"
6636,"PG0647","2017-09-14 07:30:00+00","2017-09-14 08:55:00+00","SVO","UUA","Scheduled","CR2",NULL,NULL
6637,"PG0647","2017-08-25 07:30:00+00","2017-08-25 08:55:00+00","SVO","UUA","Scheduled","CR2",NULL,NULL
6638,"PG0647","2017-09-05 07:30:00+00","2017-09-05 08:55:00+00","SVO","UUA","Scheduled","CR2",NULL,NULL
6639,"PG0647","2017-08-27 07:30:00+00","2017-08-27 08:55:00+00","SVO","UUA","Scheduled","CR2",NULL,NULL
6640,"PG0647","2017-08-30 07:30:00+00","2017-08-30 08:55:00+00","SVO","UUA","Scheduled","CR2",NULL,NULL
6641,"PG0647","2017-07-18 07:30:00+00","2017-07-18 08:55:00+00","SVO","UUA","Arrived","CR2","2017-07-18 07:35:00+00","2017-07-18 09:01:00+00"
6642,"PG0647","2017-08-10 07:30:00+00","2017-08-10 08:55:00+00","SVO","UUA","Arrived","CR2","2017-08-10 07:33:00+00","2017-08-10 08:58:00+00"
6643,"PG0647","2017-08-31 07:30:00+00","2017-08-31 08:55:00+00","SVO","UUA","Scheduled","CR2",NULL,NULL
6644,"PG0647","2017-07-25 07:30:00+00","2017-07-25 08:55:00+00","SVO","UUA","Arrived","CR2","2017-07-25 07:33:00+00","2017-07-25 08:59:00+00"
6645,"PG0647","2017-09-04 07:30:00+00","2017-09-04 08:55:00+00","SVO","UUA","Scheduled","CR2",NULL,NULL
6646,"PG0647","2017-07-29 07:30:00+00","2017-07-29 08:55:00+00","SVO","UUA","Arrived","CR2","2017-07-29 07:32:00+00","2017-07-29 08:59:00+00"
6647,"PG0647","2017-08-23 07:30:00+00","2017-08-23 08:55:00+00","SVO","UUA","Scheduled","CR2",NULL,NULL
6648,"PG0647","2017-08-05 07:30:00+00","2017-08-05 08:55:00+00","SVO","UUA","Arrived","CR2","2017-08-05 07:32:00+00","2017-08-05 08:57:00+00"
6649,"PG0647","2017-09-11 07:30:00+00","2017-09-11 08:55:00+00","SVO","UUA","Scheduled","CR2",NULL,NULL
6650,"PG0647","2017-07-16 07:30:00+00","2017-07-16 08:55:00+00","SVO","UUA","Arrived","CR2","2017-07-16 07:35:00+00","2017-07-16 08:59:00+00"
6651,"PG0647","2017-07-17 07:30:00+00","2017-07-17 08:55:00+00","SVO","UUA","Arrived","CR2","2017-07-17 07:33:00+00","2017-07-17 08:58:00+00"
6652,"PG0647","2017-08-06 07:30:00+00","2017-08-06 08:55:00+00","SVO","UUA","Arrived","CR2","2017-08-06 07:33:00+00","2017-08-06 08:56:00+00"
6653,"PG0647","2017-08-17 07:30:00+00","2017-08-17 08:55:00+00","SVO","UUA","Scheduled","CR2",NULL,NULL
6654,"PG0647","2017-08-21 07:30:00+00","2017-08-21 08:55:00+00","SVO","UUA","Scheduled","CR2",NULL,NULL
6655,"PG0647","2017-07-26 07:30:00+00","2017-07-26 08:55:00+00","SVO","UUA","Arrived","CR2","2017-07-26 07:33:00+00","2017-07-26 08:57:00+00"
6656,"PG0647","2017-08-13 07:30:00+00","2017-08-13 08:55:00+00","SVO","UUA","Arrived","CR2","2017-08-13 07:32:00+00","2017-08-13 08:57:00+00"
6657,"PG0647","2017-08-19 07:30:00+00","2017-08-19 08:55:00+00","SVO","UUA","Scheduled","CR2",NULL,NULL
6658,"PG0647","2017-09-12 07:30:00+00","2017-09-12 08:55:00+00","SVO","UUA","Scheduled","CR2",NULL,NULL
6659,"PG0647","2017-09-13 07:30:00+00","2017-09-13 08:55:00+00","SVO","UUA","Scheduled","CR2",NULL,NULL
6660,"PG0647","2017-09-03 07:30:00+00","2017-09-03 08:55:00+00","SVO","UUA","Scheduled","CR2",NULL,NULL
6661,"PG0647","2017-08-24 07:30:00+00","2017-08-24 08:55:00+00","SVO","UUA","Scheduled","CR2",NULL,NULL
6662,"PG0647","2017-09-09 07:30:00+00","2017-09-09 08:55:00+00","SVO","UUA","Scheduled","CR2",NULL,NULL
6663,"PG0647","2017-08-11 07:30:00+00","2017-08-11 08:55:00+00","SVO","UUA","Arrived","CR2","2017-08-11 07:34:00+00","2017-08-11 09:00:00+00"
6664,"PG0647","2017-08-01 07:30:00+00","2017-08-01 08:55:00+00","SVO","UUA","Arrived","CR2","2017-08-01 07:33:00+00","2017-08-01 08:58:00+00"
6665,"PG0647","2017-08-08 07:30:00+00","2017-08-08 08:55:00+00","SVO","UUA","Arrived","CR2","2017-08-08 07:31:00+00","2017-08-08 08:56:00+00"
6666,"PG0647","2017-07-23 07:30:00+00","2017-07-23 08:55:00+00","SVO","UUA","Arrived","CR2","2017-07-23 07:32:00+00","2017-07-23 08:57:00+00"
6667,"PG0647","2017-07-24 07:30:00+00","2017-07-24 08:55:00+00","SVO","UUA","Arrived","CR2","2017-07-24 07:31:00+00","2017-07-24 08:57:00+00"
6668,"PG0647","2017-07-30 07:30:00+00","2017-07-30 08:55:00+00","SVO","UUA","Arrived","CR2","2017-07-30 07:33:00+00","2017-07-30 08:58:00+00"
6669,"PG0647","2017-09-02 07:30:00+00","2017-09-02 08:55:00+00","SVO","UUA","Scheduled","CR2",NULL,NULL
6670,"PG0261","2017-08-01 09:55:00+00","2017-08-01 11:45:00+00","SVO","GDZ","Arrived","CR2","2017-08-01 09:58:00+00","2017-08-01 11:49:00+00"
6671,"PG0261","2017-08-20 09:55:00+00","2017-08-20 11:45:00+00","SVO","GDZ","Scheduled","CR2",NULL,NULL
6672,"PG0261","2017-09-05 09:55:00+00","2017-09-05 11:45:00+00","SVO","GDZ","Scheduled","CR2",NULL,NULL
6673,"PG0261","2017-08-29 09:55:00+00","2017-08-29 11:45:00+00","SVO","GDZ","Scheduled","CR2",NULL,NULL
6674,"PG0261","2017-08-03 09:55:00+00","2017-08-03 11:45:00+00","SVO","GDZ","Arrived","CR2","2017-08-03 09:56:00+00","2017-08-03 11:47:00+00"
6675,"PG0261","2017-07-23 09:55:00+00","2017-07-23 11:45:00+00","SVO","GDZ","Arrived","CR2","2017-07-23 10:00:00+00","2017-07-23 11:52:00+00"
6676,"PG0261","2017-08-10 09:55:00+00","2017-08-10 11:45:00+00","SVO","GDZ","Arrived","CR2","2017-08-10 09:58:00+00","2017-08-10 11:48:00+00"
6677,"PG0261","2017-08-17 09:55:00+00","2017-08-17 11:45:00+00","SVO","GDZ","Scheduled","CR2",NULL,NULL
6678,"PG0261","2017-07-18 09:55:00+00","2017-07-18 11:45:00+00","SVO","GDZ","Arrived","CR2","2017-07-18 09:56:00+00","2017-07-18 11:46:00+00"
6679,"PG0261","2017-07-20 09:55:00+00","2017-07-20 11:45:00+00","SVO","GDZ","Arrived","CR2","2017-07-20 09:58:00+00","2017-07-20 11:49:00+00"
6680,"PG0261","2017-08-13 09:55:00+00","2017-08-13 11:45:00+00","SVO","GDZ","Arrived","CR2","2017-08-13 09:59:00+00","2017-08-13 11:49:00+00"
6681,"PG0261","2017-07-27 09:55:00+00","2017-07-27 11:45:00+00","SVO","GDZ","Arrived","CR2","2017-07-27 09:59:00+00","2017-07-27 11:49:00+00"
6682,"PG0261","2017-09-12 09:55:00+00","2017-09-12 11:45:00+00","SVO","GDZ","Scheduled","CR2",NULL,NULL
6683,"PG0261","2017-08-06 09:55:00+00","2017-08-06 11:45:00+00","SVO","GDZ","Arrived","CR2","2017-08-06 09:58:00+00","2017-08-06 11:49:00+00"
6684,"PG0261","2017-09-10 09:55:00+00","2017-09-10 11:45:00+00","SVO","GDZ","Scheduled","CR2",NULL,NULL
6685,"PG0261","2017-08-15 09:55:00+00","2017-08-15 11:45:00+00","SVO","GDZ","Arrived","CR2","2017-08-15 09:55:00+00","2017-08-15 11:47:00+00"
6686,"PG0261","2017-09-07 09:55:00+00","2017-09-07 11:45:00+00","SVO","GDZ","Scheduled","CR2",NULL,NULL
6687,"PG0261","2017-07-25 09:55:00+00","2017-07-25 11:45:00+00","SVO","GDZ","Arrived","CR2","2017-07-25 09:58:00+00","2017-07-25 11:48:00+00"
6688,"PG0261","2017-09-14 09:55:00+00","2017-09-14 11:45:00+00","SVO","GDZ","Cancelled","CR2",NULL,NULL
6689,"PG0261","2017-08-08 09:55:00+00","2017-08-08 11:45:00+00","SVO","GDZ","Arrived","CR2","2017-08-08 09:59:00+00","2017-08-08 11:50:00+00"
